		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
06/14/25	5:00 p	56.6	57.2	56.3	85	52.1	5.2	N	5.22	9.6	N	55.5	56.4	55.3	---	30.142	0.00	0.00	145	12.47	248	1.2	0.51	2.1	0.350	0.000	72.2	49	52.0	71.3	9.05	 .0742	0.004	1392	1	100.0	60
06/14/25	6:00 p	57.0	58.1	56.6	82	51.6	6.1	N	6.09	10.4	NE	55.6	56.7	55.3	---	30.143	0.00	0.00	428	36.81	1020	3.6	1.54	5.8	0.333	0.000	71.9	49	51.7	70.9	9.05	 .0742	0.010	1396	1	100.0	60
06/14/25	7:00 p	58.8	59.4	57.9	79	52.3	7.0	N	6.96	13.0	N	57.1	58.5	56.8	---	30.137	0.00	0.00	791	68.03	919	4.7	2.01	5.3	0.258	0.000	71.8	50	52.2	70.8	9.25	 .0742	0.017	1391	1	100.0	60
06/14/25	8:00 p	59.4	59.7	59.1	76	51.8	7.0	NNW	6.96	12.2	NNW	57.8	58.9	57.3	---	30.134	0.00	0.00	709	60.98	775	3.4	1.46	4.1	0.233	0.000	72.0	51	52.9	71.2	9.41	 .0742	0.016	1387	1	100.0	60
06/14/25	9:00 p	59.1	59.5	58.7	76	51.5	7.0	NNW	6.96	12.2	N	57.4	58.6	56.9	---	30.115	0.00	0.00	554	47.65	635	2.0	0.86	2.6	0.246	0.000	72.7	51	53.5	72.2	9.40	 .0740	0.013	1398	1	100.0	60
06/14/25	10:00 p	59.1	59.4	58.4	78	52.2	6.1	N	6.09	9.6	NNW	58.1	58.7	57.7	---	30.115	0.00	0.00	378	32.51	471	1.0	0.43	1.4	0.246	0.000	73.3	50	53.5	72.9	9.25	 .0739	0.009	1393	1	100.0	60
06/14/25	11:00 p	57.9	58.5	57.1	83	52.8	5.2	NNW	5.22	9.6	N	57.1	57.7	56.9	---	30.119	0.00	0.00	196	16.86	278	0.1	0.04	0.6	0.296	0.000	73.7	49	53.3	73.3	9.05	 .0739	0.005	1400	1	100.0	60
06/15/25	12:00 a	56.4	57.2	55.5	85	51.9	4.3	NNE	4.35	7.8	N	55.7	56.2	55.5	---	30.131	0.00	0.00	53	4.56	114	0.0	0.00	0.0	0.358	0.000	73.6	49	53.3	73.2	9.05	 .0739	0.002	1398	1	100.0	60
06/15/25	1:00 a	54.9	55.6	54.5	89	51.7	2.6	NNE	2.61	5.2	NNE	54.9	54.9	54.9	---	30.131	0.00	0.00	3	0.26	14	0.0	0.00	0.0	0.421	0.000	73.1	49	52.8	72.5	9.05	 .0740	0.000	1394	1	100.0	60
06/15/25	2:00 a	53.9	54.7	52.6	91	51.3	0.9	NNE	0.87	4.3	NNE	53.9	54.0	54.0	---	30.141	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.462	0.000	72.3	48	51.5	71.3	8.90	 .0742	0.000	1399	1	100.0	60
06/15/25	3:00 a	52.0	52.7	51.5	92	49.7	0.9	NNE	0.87	2.6	NNE	52.0	52.3	52.3	---	30.144	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.542	0.000	71.4	49	51.2	70.2	9.05	 .0743	0.000	1393	1	100.0	60
06/15/25	4:00 a	51.1	51.6	50.7	93	49.1	0.9	NNE	0.87	2.6	NNE	51.1	51.4	51.4	---	30.153	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.579	0.000	70.6	49	50.5	69.0	9.05	 .0745	0.000	1400	1	100.0	60
06/15/25	5:00 a	50.5	50.8	50.1	94	48.8	0.9	NNE	0.87	2.6	NNE	50.5	50.9	50.9	---	30.148	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.604	0.000	69.7	49	49.7	68.0	9.06	 .0746	0.000	1399	1	100.0	60
06/15/25	6:00 a	50.0	50.3	49.6	94	48.3	0.0	NNE	0.00	2.6	NNE	50.0	50.5	50.5	---	30.159	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.625	0.000	68.9	49	48.9	67.3	9.07	 .0748	0.000	1389	1	100.0	60
06/15/25	7:00 a	49.3	49.8	48.7	94	47.6	0.0	---	0.00	0.0	---	49.3	49.8	49.8	---	30.152	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.654	0.000	68.0	50	48.7	66.6	9.29	 .0749	0.000	1356	1	99.1	60
06/15/25	8:00 a	48.1	48.7	47.7	94	46.5	0.0	NNE	0.00	2.6	NNE	48.1	48.5	48.5	---	30.156	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.704	0.000	67.2	50	47.9	65.7	9.31	 .0751	0.000	1380	1	100.0	60
06/15/25	9:00 a	48.0	48.4	47.7	94	46.4	0.0	NNE	0.00	1.7	NNE	48.0	48.4	48.4	---	30.165	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.708	0.000	66.6	50	47.4	65.0	9.32	 .0752	0.000	1396	1	100.0	60
06/15/25	10:00 a	48.0	49.8	47.4	94	46.4	0.0	NNE	0.00	1.7	NNE	48.0	48.4	48.4	---	30.169	0.00	0.00	31	2.67	95	0.0	0.00	0.0	0.708	0.000	65.9	51	47.3	64.3	9.53	 .0753	0.001	1396	1	100.0	60
06/15/25	11:00 a	52.8	55.8	49.8	91	50.2	0.0	NNE	0.00	0.9	NNE	52.8	53.0	53.0	---	30.174	0.00	0.00	160	13.76	251	0.0	0.00	0.5	0.508	0.000	65.9	52	47.8	64.4	9.73	 .0753	0.003	1398	1	100.0	60
06/15/25	12:00 p	56.1	57.0	55.5	84	51.3	1.7	NNE	1.74	5.2	NNE	56.1	55.9	55.9	---	30.169	0.00	0.00	340	29.24	427	0.9	0.39	1.3	0.371	0.000	67.1	51	48.4	65.7	9.51	 .0751	0.007	1389	1	100.0	60
06/15/25	1:00 p	57.8	58.6	57.0	80	51.7	4.3	NW	4.35	7.0	NW	57.4	57.5	57.1	---	30.168	0.00	0.00	510	43.87	589	1.9	0.81	2.5	0.300	0.000	68.3	51	49.5	67.0	9.48	 .0749	0.011	1358	1	99.3	60
06/15/25	2:00 p	59.7	60.3	58.6	77	52.5	6.1	NNW	6.09	10.4	NNW	58.8	59.3	58.4	---	30.163	0.00	0.00	666	57.28	733	3.2	1.37	4.0	0.221	0.000	69.4	52	51.0	68.0	9.66	 .0747	0.015	1391	1	100.0	60
06/15/25	3:00 p	60.8	61.4	60.2	72	51.7	7.0	NNW	6.96	11.3	NNW	59.5	60.2	58.9	---	30.155	0.00	0.00	792	68.12	851	4.6	1.97	5.3	0.175	0.000	70.4	53	52.4	69.2	9.83	 .0745	0.018	1400	1	100.0	60
06/15/25	4:00 p	61.5	61.9	61.1	70	51.6	7.8	N	7.83	13.0	NNW	59.5	60.8	58.8	---	30.160	0.00	0.00	884	76.03	912	5.7	2.44	6.1	0.146	0.000	70.9	54	53.4	69.9	9.93	 .0744	0.021	1399	1	100.0	60
06/15/25	5:00 p	61.3	61.5	61.0	69	51.0	8.7	N	8.70	13.0	N	58.5	60.5	57.7	---	30.154	0.00	0.00	926	79.65	935	6.2	2.66	6.2	0.154	0.000	71.3	53	53.3	70.4	9.80	 .0743	0.022	1400	1	100.0	60
06/15/25	6:00 p	61.8	62.6	61.2	66	50.3	8.7	N	8.70	16.5	N	59.1	60.9	58.2	---	30.146	0.00	0.00	901	77.50	932	5.8	2.49	6.2	0.133	0.000	72.0	53	53.9	71.3	9.77	 .0742	0.022	1391	1	100.0	60
06/15/25	7:00 p	62.2	63.0	61.3	71	52.7	9.6	N	9.57	15.7	N	58.8	61.6	58.2	---	30.150	0.00	0.00	825	70.96	889	4.7	2.01	5.4	0.117	0.000	72.6	52	54.0	72.1	9.60	 .0741	0.020	1396	1	100.0	60
06/15/25	8:00 p	61.5	61.8	61.2	71	52.0	10.4	N	10.43	17.4	N	57.5	60.9	56.9	---	30.144	0.00	0.00	702	60.38	784	3.3	1.41	4.0	0.146	0.000	73.3	51	54.1	73.0	9.38	 .0740	0.017	1390	1	100.0	60
06/15/25	9:00 p	61.4	61.8	61.1	72	52.3	9.6	N	9.57	15.7	N	57.9	60.8	57.3	---	30.141	0.00	0.00	518	44.55	666	1.9	0.81	2.6	0.150	0.000	73.9	51	54.6	73.7	9.37	 .0739	0.013	1392	1	100.0	60
06/15/25	10:00 p	61.5	61.9	61.1	66	50.0	8.7	N	8.70	14.8	NNE	58.7	60.6	57.8	---	30.126	0.00	0.00	390	33.54	527	1.0	0.43	1.5	0.146	0.000	74.6	51	55.3	74.5	9.36	 .0737	0.011	1382	1	100.0	60
06/15/25	11:00 p	61.2	61.8	60.3	72	52.1	7.8	NNE	7.83	13.9	NNE	59.1	60.6	58.5	---	30.124	0.00	0.00	211	18.15	285	0.1	0.04	0.6	0.158	0.000	75.2	48	54.2	74.9	8.95	 .0737	0.007	1342	1	98.1	60
06/16/25	12:00 a	58.8	60.3	57.7	82	53.3	6.1	NNE	6.09	12.2	NNE	57.8	58.6	57.6	---	30.131	0.00	0.00	55	4.73	125	0.0	0.00	0.0	0.258	0.000	75.3	47	53.7	74.9	8.74	 .0737	0.002	1354	1	99.0	60
06/16/25	1:00 a	56.7	57.8	55.8	88	53.2	4.3	NNE	4.35	7.8	NE	56.1	56.7	56.1	---	30.145	0.00	0.00	2	0.17	12	0.0	0.00	0.0	0.346	0.000	74.7	47	53.1	74.3	8.75	 .0738	0.001	1381	1	100.0	60
06/16/25	2:00 a	55.2	55.8	54.7	90	52.3	2.6	ENE	2.61	6.1	NE	55.2	55.3	55.3	---	30.153	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.408	0.000	73.9	47	52.4	73.4	8.75	 .0740	0.000	1397	1	100.0	60
06/16/25	3:00 a	54.6	54.7	54.4	91	52.0	1.7	ENE	1.74	4.3	ENE	54.6	54.7	54.7	---	30.152	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.433	0.000	73.0	47	51.6	72.3	8.75	 .0741	0.000	1398	1	100.0	60
06/16/25	4:00 a	53.9	54.5	53.4	92	51.6	0.9	ENE	0.87	4.3	ENE	53.9	54.1	54.1	---	30.159	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.462	0.000	72.1	47	50.8	70.9	8.75	 .0743	0.000	1396	1	100.0	60
06/16/25	5:00 a	53.0	53.8	52.6	93	51.0	0.9	ENE	0.87	3.5	ENE	53.0	53.2	53.2	---	30.150	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.500	0.000	71.1	48	50.4	69.6	8.87	 .0744	0.000	1399	1	100.0	60
06/16/25	6:00 a	54.6	54.9	53.7	93	52.6	1.7	ENE	1.74	4.3	ENE	54.6	54.8	54.8	---	30.142	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.433	0.000	70.4	49	50.3	68.8	9.05	 .0745	0.000	1398	1	100.0	60
06/16/25	7:00 a	54.7	54.9	54.5	94	53.0	1.7	ENE	1.74	4.3	ENE	54.7	55.0	55.0	---	30.143	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.429	0.000	69.8	49	49.8	68.1	9.05	 .0746	0.000	1400	1	100.0	60
06/16/25	8:00 a	55.1	55.2	54.8	94	53.4	1.7	ENE	1.74	5.2	ENE	55.1	55.4	55.4	---	30.141	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.413	0.000	69.3	49	49.3	67.6	9.06	 .0747	0.000	1394	1	100.0	60
06/16/25	9:00 a	55.1	55.3	55.0	95	53.7	2.6	ENE	2.61	5.2	ENE	55.1	55.4	55.4	---	30.153	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.413	0.000	68.9	49	48.9	67.3	9.07	 .0748	0.000	1384	1	100.0	60
06/16/25	10:00 a	55.4	55.5	55.2	95	54.0	2.6	ENE	2.61	6.1	ENE	55.4	55.7	55.7	---	30.150	0.00	0.00	19	1.63	40	0.0	0.00	0.0	0.400	0.000	68.6	50	49.2	67.1	9.28	 .0748	0.000	1382	1	100.0	60
06/16/25	11:00 a	55.5	55.9	55.2	94	53.8	3.5	ENE	3.48	6.1	ENE	55.2	55.8	55.5	---	30.165	0.00	0.00	62	5.33	107	0.0	0.00	0.0	0.396	0.000	68.4	50	49.0	67.0	9.28	 .0749	0.001	1348	1	98.5	60
06/16/25	12:00 p	56.3	57.5	55.7	92	54.0	2.6	E	2.61	7.0	E	56.3	56.5	56.5	---	30.164	0.00	0.00	171	14.71	271	0.5	0.21	1.0	0.363	0.000	68.4	50	49.0	67.0	9.28	 .0749	0.003	1368	1	100.0	60
06/16/25	1:00 p	58.4	59.4	57.5	88	54.9	3.5	N	3.48	6.1	ENE	58.4	58.5	58.5	---	30.167	0.00	0.00	502	43.18	598	1.9	0.81	2.6	0.275	0.000	69.4	51	50.5	67.9	9.46	 .0747	0.010	1400	1	100.0	60
06/16/25	2:00 p	58.1	59.2	57.7	90	55.2	7.0	NW	6.96	10.4	NW	56.2	58.3	56.4	---	30.162	0.00	0.00	519	44.64	777	2.9	1.24	4.3	0.288	0.000	71.0	53	53.0	69.9	9.81	 .0744	0.011	1399	1	100.0	60
06/16/25	3:00 p	60.1	61.3	58.7	83	54.9	7.0	NNW	6.96	11.3	NNW	58.6	60.0	58.5	---	30.170	0.00	0.00	764	65.71	962	4.6	1.97	5.5	0.204	0.000	71.7	54	54.2	71.0	9.92	 .0743	0.016	1390	1	100.0	60
06/16/25	4:00 p	62.8	63.7	61.2	73	54.0	7.8	N	7.83	13.9	N	61.0	62.5	60.7	---	30.163	0.00	0.00	660	56.77	1099	4.8	2.06	6.5	0.092	0.000	72.3	53	54.2	71.8	9.76	 .0741	0.017	1393	1	100.0	60
06/16/25	5:00 p	63.4	64.0	62.9	76	55.7	7.8	N	7.83	14.8	N	61.7	63.3	61.6	---	30.150	0.00	0.00	509	43.78	1130	4.6	1.97	6.9	0.067	0.000	73.3	54	55.6	73.2	9.88	 .0739	0.014	1397	1	100.0	60
06/16/25	6:00 p	64.0	64.7	63.6	67	52.8	8.7	N	8.70	15.7	N	61.6	63.4	61.0	---	30.142	0.00	0.00	876	75.35	1153	5.8	2.49	6.9	0.042	0.000	74.2	54	56.5	74.3	9.87	 .0737	0.021	1359	1	99.3	60
06/16/25	7:00 p	64.6	65.3	64.1	67	53.4	8.7	N	8.70	15.7	N	62.3	64.1	61.8	---	30.134	0.00	0.00	819	70.44	881	4.9	2.10	5.5	0.017	0.000	74.8	52	56.0	74.8	9.55	 .0737	0.021	1344	1	98.2	60
06/16/25	8:00 p	63.8	64.3	63.5	69	53.4	8.7	N	8.70	14.8	N	61.4	63.3	60.9	---	30.132	0.00	0.00	693	59.61	772	3.5	1.50	4.2	0.050	0.000	75.5	51	56.1	75.5	9.35	 .0736	0.017	1351	1	98.8	60
06/16/25	9:00 p	63.4	64.2	63.1	75	55.3	10.4	NNE	10.43	16.5	N	59.6	63.2	59.4	---	30.118	0.00	0.00	524	45.07	635	2.1	0.90	2.7	0.067	0.000	76.2	50	56.2	76.1	9.23	 .0734	0.014	1386	1	100.0	60
06/16/25	10:00 p	63.7	64.1	63.3	75	55.6	9.6	NNE	9.57	15.7	N	60.6	63.6	60.5	---	30.107	0.00	0.00	376	32.34	475	1.1	0.47	1.5	0.054	0.000	76.1	49	55.5	75.9	9.03	 .0734	0.010	1382	1	100.0	60
06/16/25	11:00 p	63.0	63.6	62.5	78	56.0	8.7	NNE	8.70	16.5	NNE	60.5	63.0	60.5	---	30.114	0.00	0.00	171	14.71	311	0.1	0.04	0.6	0.083	0.000	76.7	47	55.0	76.3	8.72	 .0734	0.006	1400	1	100.0	60
06/17/25	12:00 a	61.7	62.6	60.7	82	56.1	5.2	NE	5.22	11.3	NE	61.6	61.8	61.7	---	30.106	0.00	0.00	62	5.33	102	0.0	0.00	0.0	0.137	0.000	76.7	47	55.0	76.3	8.72	 .0734	0.002	1391	1	100.0	60
06/17/25	1:00 a	59.4	60.7	58.3	87	55.5	3.5	NE	3.48	7.8	NE	59.4	59.5	59.5	---	30.105	0.00	0.00	3	0.26	16	0.0	0.00	0.0	0.233	0.000	76.3	46	54.0	75.8	8.52	 .0735	0.001	1400	1	100.0	60
06/17/25	2:00 a	57.8	58.3	57.3	90	54.9	1.7	NE	1.74	5.2	NE	57.8	58.0	58.0	---	30.098	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.300	0.000	75.5	46	53.3	75.0	8.54	 .0736	0.000	1370	1	100.0	60
06/17/25	3:00 a	56.9	57.3	56.6	91	54.3	0.9	NE	0.87	3.5	NE	56.9	57.0	57.0	---	30.092	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.337	0.000	74.5	47	52.9	74.1	8.75	 .0737	0.000	1376	1	100.0	60
06/17/25	4:00 a	56.3	56.6	56.2	92	54.0	0.9	NE	0.87	3.5	NE	56.3	56.5	56.5	---	30.091	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.363	0.000	73.5	47	52.0	72.9	8.75	 .0739	0.000	1387	1	100.0	60
06/17/25	5:00 a	56.9	57.3	56.4	92	54.6	0.9	NE	0.87	3.5	NE	56.9	57.1	57.1	---	30.096	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.337	0.000	72.6	48	51.8	71.8	8.90	 .0740	0.000	1387	1	100.0	60
06/17/25	6:00 a	57.3	57.5	57.1	92	55.0	1.7	NE	1.74	4.3	NE	57.3	57.5	57.5	---	30.094	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.321	0.000	72.0	48	51.2	70.9	8.89	 .0741	0.000	1395	1	100.0	60
06/17/25	7:00 a	56.9	57.3	56.3	93	54.9	1.7	NE	1.74	4.3	NE	56.9	57.1	57.1	---	30.084	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.337	0.000	71.4	49	51.2	70.2	9.05	 .0742	0.000	1397	1	100.0	60
06/17/25	8:00 a	56.4	56.8	56.1	94	54.7	2.6	NE	2.61	5.2	NE	56.4	56.7	56.7	---	30.081	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.358	0.000	70.9	49	50.8	69.5	9.05	 .0743	0.000	1402	1	100.0	60
06/17/25	9:00 a	56.5	56.8	56.2	94	54.8	0.9	NE	0.87	3.5	NE	56.5	56.8	56.8	---	30.082	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.354	0.000	70.4	50	50.9	68.9	9.25	 .0743	0.000	1405	1	100.0	60
06/17/25	10:00 a	56.3	56.8	56.2	95	54.9	0.0	NE	0.00	1.7	NE	56.3	56.6	56.6	---	30.089	0.00	0.00	33	2.84	84	0.0	0.00	0.0	0.363	0.000	69.9	50	50.4	68.2	9.25	 .0744	0.001	1397	1	100.0	60
06/17/25	11:00 a	57.8	59.0	56.8	93	55.8	2.6	NE	2.61	7.0	ENE	57.8	58.1	58.1	---	30.083	0.00	0.00	150	12.90	251	0.0	0.00	0.5	0.300	0.000	69.7	50	50.2	68.1	9.26	 .0745	0.003	1399	1	100.0	60
06/17/25	12:00 p	60.1	61.1	58.9	89	56.8	3.5	NNE	3.48	7.8	N	60.1	60.3	60.3	---	30.085	0.00	0.00	330	28.38	490	0.9	0.39	1.3	0.204	0.000	70.4	50	50.9	68.9	9.25	 .0743	0.007	1391	1	100.0	60
06/17/25	1:00 p	62.3	62.9	61.0	84	57.4	7.0	NNE	6.96	14.8	NE	61.3	62.5	61.5	---	30.094	0.00	0.00	284	24.43	489	1.3	0.56	1.9	0.113	0.000	71.2	51	52.1	70.1	9.43	 .0742	0.007	1399	1	100.0	60
06/17/25	2:00 p	63.6	64.5	62.6	81	57.7	8.7	NNE	8.70	14.8	NNE	61.2	63.9	61.5	---	30.094	0.00	0.00	586	50.40	856	3.0	1.29	4.0	0.058	0.000	72.3	51	53.2	71.6	9.40	 .0740	0.014	1399	1	100.0	60
06/17/25	3:00 p	64.1	64.9	63.6	82	58.5	7.0	N	6.96	12.2	N	63.3	64.6	63.8	---	30.101	0.00	0.00	802	68.98	1083	4.4	1.89	5.7	0.038	0.000	73.5	52	54.8	73.3	9.58	 .0738	0.018	1402	1	100.0	60
06/17/25	4:00 p	64.6	65.1	64.1	82	59.0	7.0	N	6.96	13.0	N	63.9	65.1	64.4	---	30.089	0.00	0.00	487	41.89	659	3.9	1.67	6.4	0.017	0.000	74.4	53	56.2	74.4	9.67	 .0736	0.013	1387	1	100.0	60
06/17/25	5:00 p	64.3	64.7	63.9	81	58.3	8.7	N	8.70	16.5	N	62.0	64.8	62.5	---	30.078	0.00	0.00	792	68.12	1118	5.4	2.31	6.9	0.029	0.000	75.4	54	57.6	75.5	9.84	 .0734	0.019	1344	1	98.2	60
06/17/25	6:00 p	65.0	65.3	64.5	80	58.7	7.8	N	7.83	13.0	NNW	63.6	65.5	64.1	---	30.076	0.00	0.00	656	56.42	1130	4.7	2.01	6.3	0.000	0.000	76.1	54	58.2	76.2	9.83	 .0732	0.017	1387	1	100.0	60
06/17/25	7:00 p	65.1	65.7	64.6	80	58.8	7.0	NNW	6.96	13.9	N	64.5	65.6	65.0	---	30.064	0.00	0.00	536	46.10	949	3.4	1.46	5.4	0.000	0.004	76.8	53	58.4	76.9	9.65	 .0731	0.014	1315	1	96.1	60
06/17/25	8:00 p	64.7	65.0	64.5	81	58.7	7.0	N	6.96	12.2	N	64.0	65.2	64.5	---	30.054	0.00	0.00	367	31.57	541	2.1	0.90	3.2	0.013	0.000	77.5	53	59.0	77.6	9.65	 .0730	0.009	1398	1	100.0	60
06/17/25	9:00 p	64.5	65.0	64.0	81	58.5	6.1	N	6.09	11.3	N	64.5	65.0	65.0	---	30.036	0.00	0.00	295	25.37	519	1.5	0.64	2.5	0.021	0.000	77.9	52	58.9	78.0	9.49	 .0729	0.008	1395	1	100.0	60
06/17/25	10:00 p	63.6	64.7	62.7	84	58.7	5.2	NNW	5.22	10.4	NNE	63.6	64.0	64.0	---	30.033	0.00	0.00	211	18.15	392	0.7	0.30	1.1	0.058	0.000	78.2	52	59.1	78.3	9.49	 .0728	0.005	1393	1	100.0	60
06/17/25	11:00 p	61.5	62.8	60.4	88	57.9	5.2	NNW	5.22	8.7	N	61.4	61.9	61.8	---	30.044	0.00	0.00	117	10.06	267	0.0	0.00	0.0	0.146	0.000	78.0	51	58.4	78.1	9.35	 .0729	0.003	1396	1	100.0	60
06/18/25	12:00 a	60.1	60.6	59.6	90	57.2	4.3	N	4.35	8.7	N	60.1	60.4	60.4	---	30.037	0.00	0.00	24	2.06	63	0.0	0.00	0.0	0.204	0.000	77.6	51	58.0	77.6	9.35	 .0730	0.001	1399	1	100.0	60
06/18/25	1:00 a	58.9	59.7	58.5	92	56.6	2.6	NNW	2.61	4.3	NNW	58.9	59.2	59.2	---	30.029	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.254	0.000	77.1	49	56.5	76.9	9.01	 .0731	0.000	1389	1	100.0	60
06/18/25	2:00 a	58.1	58.5	57.8	93	56.1	2.6	NNW	2.61	4.3	NNW	58.1	58.4	58.4	---	30.019	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.288	0.000	76.3	47	54.6	75.9	8.72	 .0732	0.000	1398	1	100.0	60
06/18/25	3:00 a	57.7	57.9	57.6	94	56.0	1.7	NNW	1.74	4.3	NNW	57.7	58.0	58.0	---	30.005	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.304	0.000	75.5	48	54.4	75.2	8.94	 .0733	0.000	1367	1	99.9	60
06/18/25	4:00 a	57.7	57.8	57.6	94	56.0	1.7	NNW	1.74	3.5	NNW	57.7	58.0	58.0	---	29.989	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.304	0.000	74.7	49	54.3	74.5	9.05	 .0734	0.000	1372	1	100.0	60
06/18/25	5:00 a	57.8	58.2	57.6	95	56.4	0.9	NNW	0.87	5.2	NNW	57.8	58.2	58.2	---	29.971	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.300	0.000	74.0	50	54.2	73.8	9.25	 .0734	0.000	1382	1	100.0	60
06/18/25	6:00 a	58.5	59.0	58.1	95	57.1	1.7	NNE	1.74	7.0	NNE	58.5	59.0	59.0	---	29.963	0.06	0.16	0	0.00	0	0.0	0.00	0.0	0.271	0.000	73.4	49	53.1	72.9	9.05	 .0735	0.000	1404	1	100.0	60
06/18/25	7:00 a	59.7	60.2	59.0	96	58.6	3.5	NE	3.48	9.6	ENE	59.7	60.4	60.4	---	29.950	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.221	0.000	72.9	50	53.2	72.4	9.25	 .0736	0.000	1365	1	99.8	60
06/18/25	8:00 a	60.5	60.9	60.1	96	59.4	4.3	NE	4.35	8.7	ENE	60.5	61.3	61.3	---	29.949	0.01	0.00	0	0.00	0	0.0	0.00	0.0	0.188	0.000	72.4	50	52.7	71.7	9.25	 .0737	0.000	1389	1	100.0	60
06/18/25	9:00 a	60.5	60.9	60.2	96	59.4	5.2	NNE	5.22	10.4	NE	60.2	61.3	61.0	---	29.931	0.04	0.15	0	0.00	0	0.0	0.00	0.0	0.188	0.000	72.1	50	52.4	71.2	9.25	 .0737	0.000	1396	1	100.0	60
06/18/25	10:00 a	60.4	60.5	60.1	96	59.3	4.3	NNE	4.35	7.8	NNE	60.4	61.1	61.1	---	29.932	0.00	0.00	4	0.34	11	0.0	0.00	0.0	0.192	0.000	71.8	51	52.7	70.9	9.41	 .0737	0.000	1391	1	100.0	60
06/18/25	11:00 a	60.2	60.5	59.9	96	59.1	3.5	NNE	3.48	6.1	NNE	60.2	60.9	60.9	---	29.924	0.01	0.00	16	1.38	44	0.0	0.00	0.0	0.200	0.000	71.5	51	52.4	70.5	9.42	 .0737	0.000	1376	1	100.0	60
06/18/25	12:00 p	60.7	61.3	60.5	97	59.8	4.3	NE	4.35	7.8	NE	60.7	61.6	61.6	---	29.919	0.00	0.00	44	3.78	81	0.0	0.00	0.5	0.179	0.000	71.2	51	52.1	70.1	9.43	 .0738	0.001	1390	1	100.0	60
06/18/25	1:00 p	62.1	63.0	61.3	96	60.9	4.3	NE	4.35	10.4	NE	62.1	63.1	63.1	---	29.914	0.00	0.00	103	8.86	162	0.5	0.21	0.9	0.121	0.000	71.4	51	52.3	70.3	9.42	 .0737	0.002	1368	1	100.0	60
06/18/25	2:00 p	63.1	63.3	62.9	96	61.9	5.2	NE	5.22	11.3	N	63.1	64.3	64.3	---	29.902	0.02	0.04	113	9.72	141	0.8	0.34	1.1	0.079	0.000	71.7	52	53.1	70.8	9.62	 .0736	0.003	1399	1	100.0	60
06/18/25	3:00 p	63.3	63.4	63.2	96	62.1	7.0	NE	6.96	14.8	NE	62.4	64.5	63.6	---	29.895	0.00	0.00	144	12.39	176	1.2	0.51	1.4	0.071	0.000	72.0	52	53.4	71.3	9.61	 .0736	0.003	1395	1	100.0	60
06/18/25	4:00 p	62.8	63.3	62.4	96	61.6	6.1	NE	6.09	13.9	NE	62.7	63.9	63.8	---	29.893	0.00	0.00	116	9.98	165	1.0	0.43	1.3	0.092	0.000	72.3	52	53.7	71.7	9.60	 .0735	0.003	1393	1	100.0	60
06/18/25	5:00 p	63.5	64.8	62.6	96	62.3	4.3	NE	4.35	10.4	E	63.5	64.7	64.7	---	29.883	0.01	0.00	122	10.49	192	1.0	0.43	1.5	0.063	0.000	72.6	53	54.5	72.2	9.75	 .0734	0.003	1390	1	100.0	60
